Typical Values,Per 100g,Per Portion (30 g),item name,100 g,30 g,(per 100g),(cooked as instructions) per 100g,(cooked as instructions) per tart,%RI,your RI*,per 100g,per 30g portion,per 30g portion %RI,Per 100ml,Per 200ml,per slice (approx. 21g),per slice (approx. 38g),per slice (approx. 14g),per 100g:,per 100 ml,per portion (40g),Per 85g pot,per sausage roll,per portion %RI,your RI* ,(as consumed) per 100g,(as consumed) per 1/4 flatbread (approx. 66g),Per 150ml (%*),(drained) per 100g,(drained) per 30g portion,p.100 g,per slice (20g),per 10g portion,Per 85g serving,(Per 100g),per slice (25g),per 100 ml :,Per 74g serving (2 tubes),Per 100 g,%RI*,per 100 g,Per pot,(as consumed) per 1/2 pack (210g),(as sold) Per 100g,(as sold) Per 1/4 pack,per slice (30g),per pie,(oven cooked) per 100g,(oven cooked) per pack,Per 150g serving,(as consumed) per 6 sausages (approx. 49g),your RI**,Per Mini Babybel®, per 100g,(as consumed) per 1/2 pizza (212g),per slice (40g),(as consumed) per 1/2 pizza (232g),(microwaved) per 100g,(microwaved) per pack,(as consumed) 2 skewers (20g),Per Portion (83.4 g),Reference Intakes*,per éclair,100ml,150ml,74g (2 tubes),(microwaved) per 1/2 pot (175g),(as consumed) per 1/2 pizza (206g),Per tub (45 g),%* / Per tub (45 g),per serving (120g),% RI+ (120g),Per 90g pot,per 100,(as consumed) per 1/2 pizza (209g),per 1/4 pack (approx. 33g),per 1/4 pie (80g),Per Pack (22.5g),(as sold) per 100g,(as sold) per 1/2 pot (175g),per 100g (cooked),per 1/4 pack (240g) serving (cooked),per 1/4 pack (240g) serving (cooked) %RI,per 1/4 tub (63g),per slice (10g),(as consumed) per 1/4 flatbread (approx. 71g),(as consumed) per 1/4 pack (240g),per 1/4 pack (240g) %RI,Per 94g (2 pots),Per 16g mini bag,Per skewer (10g),per slice (approx. 16g),your RI,per roll,Per 30g,(as sold) per 6 sausages (approx. 49g),you RI**,per savoury egg (12g),per savoury egg (12g) %RI,(as consumed) per 1/2 pizza  (212g),Per Serving,% RI*,per 1/3 pack (40g),Per 1/3 pot (150g)
Carbohydrate,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,,,,,,,,,,,,,,,,,,44.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9g,,,,,,,,,,,,,,,,,,
of which sugars,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,3%,90g,,,,,,,,,,,,,,,,3.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3g,,,,,,,,,,,,,,,,,,
Fibre,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,,,,,,,,,,,,,,,,,,2.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2g,,,,,,,,,,,,,,,,,,
Protein,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,,,,,,,,,,,,,,,,,,8.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3g,,,,,,,,,,,,,,,,,,
Salt,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,8%,6g,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 4 portions,,,Morrisons Sunblush Tomato & Mozzarella Flatbread  275g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Carvery Peppered Ham  150g,,,,,,1%,8400kJ/2000kcal,467kJ/111kcal,,,,,100kJ/24kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Carvery Peppered Ham  150g,,,,,,1%,70g,2.3g,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Morrisons Carvery Peppered Ham  150g,,,,,,1%,20g,0.8g,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Carvery Peppered Ham  150g,,,,,,,,1.3g,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Morrisons Carvery Peppered Ham  150g,,,,,,<1%,90g,1g,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Carvery Peppered Ham  150g,,,,,,,,0.5g,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Carvery Peppered Ham  150g,,,,,,,,20.9g,,,,,4.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Carvery Peppered Ham  150g,,,,,,8%,6g,2.16g,,,,,0.46g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Carvery Peppered Ham  150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 7 portions,,,Morrisons Carvery Peppered Ham  150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Italian Fusilli 500g,,,,,,,8400kJ/2000kcal,,,,,,,,,,,,,,,,647kJ/153kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554kJ/367kcal,18%,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Italian Fusilli 500g,,,,,,,70g,,,,,,,,,,,,,,,,1.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4g,6%,,,,,,,,,,,,,,,,
 of which saturates ,,,Morrisons Italian Fusilli 500g,,,,,,,20g,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1g,6%,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,27.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5g,,,,,,,,,,,,,,,,,
 of which sugars ,,,Morrisons Italian Fusilli 500g,,,,,,,90g,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6g,2%,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,2.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7g,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,5.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5g,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Italian Fusilli 500g,,,,,,,6g,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,1%,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 4 portions,,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh pasta absorbs water when cooked. This means that 125g of uncooked pasta will weigh 240g when cooked. Nutrition values are based on cooked weights,,,Morrisons Italian Fusilli 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,428kJ(101kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,1.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,16.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,10.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,3.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,98mg (22% of NRV per pot),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRV is Nutrient Reference Value,,,Muller Rice Original Low Fat Dessert    180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,362 kJ,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341 kJ,,,,,,,,,,,,,,,
,86 kcal,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 kcal,,,,,,,,,,,,,,,
Fat ,2.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2g,,,,,,,,,,,,,,,
Of which saturates ,1.6g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5g,,,,,,,,,,,,,,,
Carbohydrate ,10.0g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4g,,,,,,,,,,,,,,,
Of which sugars ,9.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8g,,,,,,,,,,,,,,,
Protein ,5.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0g,,,,,,,,,,,,,,,
Salt ,0.12g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12g,,,,,,,,,,,,,,,
Calcium ,150mg 19% RI**,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141mg 18% RI**,,,,,,,,,,,,,,,
Vitamin D ,2.9µg 58% RI**,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7µg 54% RI**,,,,,,,,,,,,,,,
**RI: Reference Intake,,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Typical Values,Per 100g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per 94g (2 pots),,,,,,,,,,,,,,,
Energy ,362 kJ,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341 kJ,,,,,,,,,,,,,,,
,86 kcal,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81 kcal,,,,,,,,,,,,,,,
Fat ,2.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2g,,,,,,,,,,,,,,,
Of which saturates ,1.6g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5g,,,,,,,,,,,,,,,
Carbohydrate ,10.0g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4g,,,,,,,,,,,,,,,
Of which sugars ,9.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8g,,,,,,,,,,,,,,,
Protein ,5.4g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0g,,,,,,,,,,,,,,,
Salt ,0.12g,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12g,,,,,,,,,,,,,,,
Calcium ,150mg 19% RI**,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141mg 18% RI**,,,,,,,,,,,,,,,
Vitamin D ,2.9µg 58% RI**,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7µg 54% RI**,,,,,,,,,,,,,,,
**RI: Reference Intake,,,Petits Filous Fromage Frais Strawberry & Apricot  6 x 47g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,1376kJ / 331kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220kJ / 53kcal,,,,,,,,,,,,,,
Fat ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,24g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8g,,,,,,,,,,,,,,
(of which saturates),,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,16.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6g,,,,,,,,,,,,,,
Carbohydrate ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0g,,,,,,,,,,,,,,
(of which sugars),,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0g,,,,,,,,,,,,,,
Protein ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,28.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6g,,,,,,,,,,,,,,
Salt ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,
Calcium ,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,960mg (120% RI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154mg (19% RI),,,,,,,,,,,,,,
RI = Reference Intake,,,Cathedral City Kids Snack Nibbles Mild Lighter Cheese 6 x 16g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116 kJ/27 kcal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1 g,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 g,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2 g,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 g,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2 g,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6 g,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11 g,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 mg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitamin B6 ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21 mg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitamin D ,,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75 µg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**RI: Reference intake of an average adult (8400kJ/2000kcal),,,Actimel 0% Fat Strawberry Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422kJ/100kcal,1813kJ/432kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7g,15.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1g,8.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7g,46g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1g,4.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4g,6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4g,23.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
